siren_nic,code_attraction_centre,code_commune_geo,name_commune_src_attr,name_attraction_centre,category_attraction_centre,code_region,name_region,code_department,code_commune_geo.y,name_commune,population_commune,latitude,longitude,siren.x,nic.x,siret,date_creation,year_workforce_record_update,date_latest_update,headquarter,date_creation_legal_unit,category,legal_shop_name,acronym_shop,popular_name_1,popular_name_2,popular_name_3,owner_gender,owner_lastname,owner_lastname_chosen,owner_firstname_1,owner_firstname_2,owner_firstname_3,owner_firstname_4,owner_firstname_used,owner_pseudonym,apen_code,rna_registration_code,social_category,workforce_category,year_workforce_survey,nic_centralized,date_sirene_last_update,category_business,year_category_survey,shop_address_complement_1,name_commune_src_etab,shop_address_complement_2,franchise_1,franchise_2,franchise_3,shop_name_public,shop_address_1,shop_address_2,population_attr_centre,siren.y,nic.y,franchise,carte_blanche,itelis,kalixia,sante_clair,seveane,promotion,audio_service,image date,website,shop_address_python,shop_lat,shop_long
89093035711,649,69206,Saint-Georges-de-Reneins,Saint-Georges-de-Reneins,11,84,Auvergne-Rhône-Alpes,69,206,Saint-Georges-de-Reneins,4468,46.05763237,4.720699434,890930357,11,8.91E+13,04-11-2020 00:00,,27-11-2020 03:35,TRUE,04-11-2020 00:00,5710,NOW YOU SEE ME,,,,,,,,,,,,,,47.78A,,N,,,11,25-12-2020 03:37,,,,SAINT-GEORGES-DE-RENEINS,,,,,,471 RTE DU PARTY 69830,  ,4468,890930357,11,,,,,,,,,,,471+RTE+DU+PARTY+69830+Saint-Georges-de-Reneins,46.049202,4.692435
40859259041,677,40261,Saint-Geours-de-Maremne,Saint-Geours-de-Maremne,11,75,Nouvelle-Aquitaine,40,261,Saint-Geours-de-Maremne,2721,43.68675825,-1.236127274,408592590,41,4.09E+13,26-07-2018 00:00,,23-02-2021 11:30,TRUE,07-07-1995 00:00,1000,,,,,,M,BOTIZAN,,BUJOR,,,,BUJOR,,47.78A,,,NN,,41,02-08-2018 15:20,PME,2019,,SAINT-GEOURS-DE-MAREMNE,,,,,,2 RUE DES BERGERONNETTES 40230,  ,2721,,,,,,,,,,,,,2+RUE+DES+BERGERONNETTES+40230+Saint-Geours-de-Maremne,43.681482,-1.23391
32167491317,640,38399,Saint-Jean-de-Bournay,Saint-Jean-de-Bournay,11,84,Auvergne-Rhône-Alpes,38,399,Saint-Jean-de-Bournay,4699,45.49826318,5.147484709,321674913,17,3.22E+13,13-04-1981 00:00,2019,27-10-2021 08:22,TRUE,13-04-1981 00:00,5499,OPTIQUE SAINT JEAN,,,,,,,,,,,,,,47.78A,,N,3,2019,17,27-10-2021 08:22,PME,2019,,SAINT-JEAN-DE-BOURY,,VISION PLUS,,,,61 RUE REPUBLIQUE 38440,  ,4699,,,vision plus,0,0,1,0,0,,0,01-08-2020 00:00,https://www.lecollectifdeslunetiers.fr/opticien/france/isere/opticien-saint-jean-de-bournay/stjean-bournay,61+RUE+REPUBLIQUE+38440+Saint-Jean-de-Bournay,45.502374,5.139003
32167491325,640,38399,Saint-Jean-de-Bournay,Saint-Jean-de-Bournay,11,84,Auvergne-Rhône-Alpes,38,399,Saint-Jean-de-Bournay,4699,45.49826318,5.147484709,321674913,25,3.22E+13,24-08-2002 00:00,2019,27-10-2021 08:22,FALSE,13-04-1981 00:00,5499,OPTIQUE SAINT JEAN,,,,,,,,,,,,,,47.78A,,N,3,2019,17,27-10-2021 08:22,PME,2019,,SAINT-JEAN-DE-BOURY,,KRYS,,,,72 RUE DE LA REPUBLIQUE 38440,  ,4699,,,,,,,,,,,,,72+RUE+DE+LA+REPUBLIQUE+38440+Saint-Jean-de-Bournay,45.502334,5.140166
50451964621,640,38399,Saint-Jean-de-Bournay,Saint-Jean-de-Bournay,11,84,Auvergne-Rhône-Alpes,38,399,Saint-Jean-de-Bournay,4699,45.49826318,5.147484709,504519646,21,5.05E+13,01-12-2009 00:00,2019,27-10-2021 08:09,FALSE,29-05-2008 00:00,5499,IDA OPTIC,,,,,,,,,,,,,,47.78A,,,3,2019,13,27-10-2021 08:09,PME,2019,,SAINT-JEAN-DE-BOURY,,KRYS AUDITION,,,,76 RUE DE LA REPUBLIQUE 38440,  ,4699,,,krys,0,0,0,0,0,,1,01-04-2019 00:00,https://www.krys.com/opticien/france/isere/opticien-saint-jean-de-bournay/stjean-bournay,76+RUE+DE+LA+REPUBLIQUE+38440+Saint-Jean-de-Bournay,45.502335,5.139927
80137242640,640,38399,Saint-Jean-de-Bournay,Saint-Jean-de-Bournay,11,84,Auvergne-Rhône-Alpes,38,399,Saint-Jean-de-Bournay,4699,45.49826318,5.147484709,801372426,40,8.01E+13,01-07-2021 00:00,,07-12-2021 04:34,FALSE,01-05-2014 00:00,5499,L'OPTIQUE,,,,,,,,,,,,,,47.78A,,N,2,2019,16,07-12-2021 04:34,PME,2019,,SAINT-JEAN-DE-BOURY,,,,,,31 RUE DE LA REPUBLIQUE 38440,  ,4699,,,,0,0,0,0,0,,0,01-04-2019 00:00,https://loptique-saintjeandebournay.monopticien.com/,31+RUE+DE+LA+REPUBLIQUE+38440+Saint-Jean-de-Bournay,45.502248,5.140558
41154836513,523,64485,Saint-Jean-Pied-de-Port,Saint-Jean-Pied-de-Port,11,75,Nouvelle-Aquitaine,64,485,Saint-Jean-Pied-de-Port,1850,43.15908123,-1.235407596,411548365,13,4.12E+13,02-04-1997 00:00,2019,27-10-2021 08:35,TRUE,02-04-1997 00:00,5499,OPTIQUE ERREA,,,,,,,,,,,,,,47.78A,,,0,2019,13,27-10-2021 08:35,PME,2019,,SAINT-JEAN-PIED-DE-PORT,,,,,,23 RUE D'ESPAGNE 64220,  ,8432,,,,0,0,0,0,0,,0,01-06-2021 00:00,,23+RUE+D'ESPAGNE+64220+Saint-Jean-Pied-de-Port,43.161522,-1.237628
50998274011,523,64485,Saint-Jean-Pied-de-Port,Saint-Jean-Pied-de-Port,11,75,Nouvelle-Aquitaine,64,485,Saint-Jean-Pied-de-Port,1850,43.15908123,-1.235407596,509982740,11,5.10E+13,02-01-2009 00:00,2019,27-10-2021 08:15,TRUE,02-01-2009 00:00,5710,BEGIENTZAT,,OPTIQUE GARAZI,,,,,,,,,,,,47.78A,,,1,2019,11,27-10-2021 08:15,PME,2019,,SAINT-JEAN-PIED-DE-PORT,,OPTIQUE GARAZI,,,,1 AV REUD 64220,  ,8432,,,,0,0,0,0,0,,0,01-10-2021 00:00,,1+AV+REUD+64220+Saint-Jean-Pied-de-Port,43.163811,-1.237165
75272966522,651,41220,Saint-Laurent-Nouan,Saint-Laurent-Nouan,11,24,Centre-Val de Loire,41,220,Saint-Laurent-Nouan,4443,47.70917437,1.624662775,752729665,22,7.53E+13,31-12-2012 00:00,2019,27-10-2021 08:52,FALSE,13-07-2012 00:00,5499,OPTIQUE ST LAURENT,,,,,,,,,,,,,,47.78A,,N,1,2019,14,27-10-2021 08:52,PME,2019,ZONE ARTISALE DU PETIT FOUR,SAINT-LAURENT-NOUAN,,,,,,  CENTRE SUPER U 41220,  ,4443,752729665,22,vision plus,0,0,1,0,1,,0,01-10-2020 00:00,https://www.lecollectifdeslunetiers.fr/opticien/france/loir-et-cher/opticien-saint-laurent-nouan/stlaurent-nouan,CENTRE+SUPER+U+41220+Saint-Laurent-Nouan,47.712441,1.621714
41220775523,626,70467,Saint-Loup-sur-Semouse,Saint-Loup-sur-Semouse,11,27,Bourgogne-Franche-Comté,70,467,Saint-Loup-sur-Semouse,3301,47.8785689,6.266237621,412207755,23,4.12E+13,01-04-1997 00:00,2019,27-10-2021 08:35,FALSE,01-04-1997 00:00,5499,OPTIQUE SOLIGOT,,OPTIQUE SOLIGOT M JORIOT,,,,,,,,,,,,47.78A,,,3,2019,15,27-10-2021 08:35,PME,2019,,SAINT-LOUP-SUR-SEMOUSE,,OPTIQUE SOLIGOT M JORIOT,,,,27 RUE HENRI GUY 70800, RUE DES HALLES 70800,5104,412207755,23,,0,1,0,0,0,,0,01-07-2019 00:00,https://optiquesoligot.com/opticien-soligot-saint-loup-semouse/,27+RUE+HENRI+GUY+70800+Saint-Loup-sur-Semouse,47.884372,6.274245
49196482112,581,28348,Saint-Lubin-des-Joncherets,Nonancourt - Saint-Lubin-des-Joncherets,11,24,Centre-Val de Loire,28,348,Saint-Lubin-des-Joncherets,4050,48.75092284,1.187340346,491964821,12,4.92E+13,01-10-2006 00:00,,14-11-2019 14:00,TRUE,01-10-2006 00:00,5499,CONSEIL OPTIQUE,SOJM,,,,,,,,,,,,,47.78A,,,NN,,12,09-07-2020 10:41,PME,2019,GALERIE MARCHANDE,SAINT-LUBIN-DES-JONCHERETS,,,,,, RUE DE LA BARONNIE 28350,  ,6378,,,,,,,,,,,,,RUE+DE+LA+BARONNIE+28350+Saint-Lubin-des-Joncherets,48.764647,1.198025
35009150040,513,17369,Saint-Martin-de-Ré,La Flotte,12,75,Nouvelle-Aquitaine,17,369,Saint-Martin-de-Ré,2251,46.19909086,-1.366837799,350091500,40,3.50E+13,20-10-2008 00:00,2018,25-08-2020 10:10,TRUE,28-02-1989 00:00,5499,SARL REOPTI,,,,,,,,,,,,,,47.78A,,,0,2018,40,25-08-2020 10:10,PME,2019,,SAINT-MARTIN-DE-RE,,ATOL,,,,19 AV PHILIPPSBURG 17410,  ,8560,,,atol,0,0,0,0,0,,0,01-02-2022 00:00,https://www.opticiens-atol.com/opticiens/saint-martin-de-re-les-boutiques-de-saint-martin-19-avenue-de-philipsburg?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTU2ODQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,19+AV+PHILIPPSBURG+17410+Saint-Martin-de-Ré,46.197332,-1.354971
43793599210,513,17369,Saint-Martin-de-Ré,La Flotte,12,75,Nouvelle-Aquitaine,17,369,Saint-Martin-de-Ré,2251,46.19909086,-1.366837799,437935992,10,4.38E+13,14-05-2001 00:00,2019,27-10-2021 08:16,TRUE,14-05-2001 00:00,5499,A.V.,,,,,,,,,,,,,,47.78A,,,1,2019,10,27-10-2021 08:16,PME,2019,OPTIQUE 2000,SAINT-MARTIN-DE-RE,,,,,, RTE VEN CRISTALLERIE 17410,  ,8560,,,optic 2000,1,0,1,1,1,,1,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-saint-martin-de-re-17410-1016/services,RTE+VEN+CRISTALLERIE+17410+Saint-Martin-de-Ré,46.197108,-1.353696
82921036825,513,17369,Saint-Martin-de-Ré,La Flotte,12,75,Nouvelle-Aquitaine,17,369,Saint-Martin-de-Ré,2251,46.19909086,-1.366837799,829210368,25,8.29E+13,17-07-2019 00:00,,12-02-2020 19:32,FALSE,15-04-2017 00:00,5710,MORREALE-FINCES,,,,,,,,,,,,,,64.20Z,,N,1,2019,17,27-10-2021 09:33,PME,2019,,SAINT-MARTIN-DE-RE,,,,,OPTIQUE RE,9 RUE DE SULLY 17410,  ,8560,,,,0,0,0,0,0,,0,01-09-2017 00:00,https://optiquere.fr/,9+RUE+DE+SULLY+17410+Saint-Martin-de-Ré,46.20424,-1.36844
35398907215,525,35297,Saint-Méen-le-Grand,Saint-Méen-le-Grand,11,53,Bretagne,35,297,Saint-Méen-le-Grand,4808,48.19255814,-2.194975915,353989072,15,3.54E+13,01-01-1990 00:00,,14-11-2019 14:00,TRUE,01-01-1990 00:00,5499,SCOUARNEC OPTIQUE,,,,,,,,,,,,,,47.78A,,N,NN,,15,20-09-2019 03:51,PME,2019,,SAINT-MEEN-LE-GRAND,,,,,,24 PL PATTON 35290,  ,8280,,,,,,,,,,,,,24+PL+PATTON+35290+Saint-Méen-le-Grand,48.188627,-2.191266
48077640016,525,35297,Saint-Méen-le-Grand,Saint-Méen-le-Grand,11,53,Bretagne,35,297,Saint-Méen-le-Grand,4808,48.19255814,-2.194975915,480776400,16,4.81E+13,08-02-2005 00:00,2019,27-10-2021 08:16,TRUE,08-02-2005 00:00,5499,SARL OPTIQUE SAINT MEEN,,,,,,,,,,,,,,47.78A,,,1,2019,16,27-10-2021 08:16,PME,2019,,SAINT-MEEN-LE-GRAND,,,,,,2 PL DE LA MAIRIE 35290,  ,8280,,,,0,0,0,0,0,,0,01-04-2019 00:00,http://www.optiquesaintmeen.boutiquesolo.com/,2+PL+DE+LA+MAIRIE+35290+Saint-Méen-le-Grand,48.1895,-2.192541
48368961839,525,35297,Saint-Méen-le-Grand,Saint-Méen-le-Grand,11,53,Bretagne,35,297,Saint-Méen-le-Grand,4808,48.19255814,-2.194975915,483689618,39,4.84E+13,02-04-2021 00:00,,24-01-2022 08:37,FALSE,01-09-2005 00:00,5499,OPTIQUE SAINT-ELOI,,,,,,,,,,,,,,47.78A,,N,1,2019,21,24-01-2022 08:37,PME,2019,,SAINT-MEEN-LE-GRAND,,,,,KRYS ST MEEN LE GRAND,22 PL PATTON 35290,  ,8280,,,krys,0,0,0,0,0,,0,01-08-2021 00:00,https://www.krys.com/opticien/france/ille-et-vilaine/opticien-saint-meen-le-grand/saint-meen,22+PL+PATTON+35290+Saint-Méen-le-Grand,48.188676,-2.191335
81906784420,525,35297,Saint-Méen-le-Grand,Saint-Méen-le-Grand,11,53,Bretagne,35,297,Saint-Méen-le-Grand,4808,48.19255814,-2.194975915,819067844,20,8.19E+13,01-04-2019 00:00,,23-02-2021 17:37,TRUE,19-04-2016 00:00,5499,EURL BAM,,,,,,,,,,,,,,47.78A,,N,,,20,27-01-2021 08:48,PME,2019,,SAINT-MEEN-LE-GRAND,,LES LUNETTES D'ANNE-MARIE BOUETARD,,,LES LUNETTES D'ANNE-MARIE BOUETARD,5  PLACE PATTON 35290,  ,8280,,,,0,0,0,0,0,,0,01-03-2021 00:00,https://leslunettesdannemarie.fr/,5++PLACE+PATTON+35290+Saint-Méen-le-Grand,48.189381,-2.191899
50385155211,548,55463,Saint-Mihiel,Saint-Mihiel,11,44,Grand Est,55,463,Saint-Mihiel,4187,48.89129486,5.582432362,503851552,11,5.04E+13,21-04-2008 00:00,2019,27-10-2021 08:07,TRUE,21-04-2008 00:00,5499,BOHEC MEUSE OPTIC,,BOHEC MEUSE OPTIC,,,,,,,,,,,,47.78A,,,1,2019,11,27-10-2021 08:07,PME,2019,,SAINT-MIHIEL,,,,,,18 RUE DU GENERAL PERSHING 55300,  ,7549,,,optic 2000,1,0,1,0,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-saint-mihiel-55300-2247/partenaire-sante,18+RUE+DU+GENERAL+PERSHING+55300+Saint-Mihiel,48.892698,5.541546
89954270816,548,55463,Saint-Mihiel,Saint-Mihiel,11,44,Grand Est,55,463,Saint-Mihiel,4187,48.89129486,5.582432362,899542708,16,9.00E+13,01-04-2021 00:00,,21-05-2021 03:44,TRUE,01-04-2021 00:00,5710,L'ATELIER DE L'OPTIQUE,,,,,,,,,,,,,,47.78A,,N,,,16,21-05-2021 03:44,,,,SAINT-MIHIEL,,,,,,4 B RUE NOTRE DAME 55300,  ,7549,,,,0,0,0,0,0,,0,01-09-2021 00:00,,4+B+RUE+NOTRE+DAME+55300+Saint-Mihiel,48.891372,5.540853
34886497617,502,64493,Saint-Palais,Saint-Palais,11,75,Nouvelle-Aquitaine,64,493,Saint-Palais,1906,43.3153764,-1.037747193,348864976,17,3.49E+13,01-10-1988 00:00,2019,27-10-2021 08:39,TRUE,01-10-1988 00:00,5499,OPTIQUE HOURCADE,,,,,,,,,,,,,,47.78A,,,1,2019,17,27-10-2021 08:39,PME,2019,,SAINT-PALAIS,,,,,,5 RUE DU CENTRE 64120,  ,8846,348864976,17,,1,0,1,0,1,,0,01-05-2021 00:00,http://optiquehourcade.expertsantevisuelle.com/,5+RUE+DU+CENTRE+64120+Saint-Palais,43.327707,-1.033591
51250403633,502,64493,Saint-Palais,Saint-Palais,11,75,Nouvelle-Aquitaine,64,493,Saint-Palais,1906,43.3153764,-1.037747193,512504036,33,5.13E+13,08-07-2013 00:00,2019,27-10-2021 08:19,FALSE,04-05-2009 00:00,5710,OPTIQUE BARDOULAT,,,,,,,,,,,,,,47.78A,,,2,2019,25,27-10-2021 08:19,PME,2019,,SAINT-PALAIS,,OPTIQUE AMIKUZE,,,,8 PL CHARLES DE GAULLE 64120,  ,8846,512504036,33,,1,1,0,0,0,,0,01-09-2015 00:00,,8+PL+CHARLES+DE+GAULLE+64120+Saint-Palais,43.327423,-1.0324
48428857624,609,47264,Saint-Pardoux-Isaac,Miramont-de-Guyenne,20,75,Nouvelle-Aquitaine,47,264,Saint-Pardoux-Isaac,1155,44.61225762,0.378163344,484288576,24,4.84E+13,20-12-2009 00:00,2019,27-10-2021 08:21,TRUE,26-09-2005 00:00,5499,SARL DROPTIQUE,,L'OPTIQUE DU DROPT,,,,,,,,,,,,47.78A,,,2,2019,24,27-10-2021 08:21,PME,2019,LE REBEQUET,SAINT-PARDOUX-ISAAC,,,,,, LD LE REBEQUET 47800,  ,5702,484288576,24,atol,0,0,0,1,0,,0,01-03-2020 00:00,https://www.opticiens-atol.com/opticiens/saint-pardoux-isaac-zac-du-rebequet?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTU3OTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,LD+LE+REBEQUET+47800+Saint-Pardoux-Isaac,44.613057,0.361676
79167551521,642,44187,Saint-Père-en-Retz,Saint-Père-en-Retz,11,52,Pays de la Loire,44,187,Saint-Père-en-Retz,4720,47.22538137,-2.066047109,791675515,21,7.92E+13,01-04-2013 00:00,2019,27-10-2021 09:00,FALSE,01-03-2013 00:00,5710,RETZ PLUS,,,,,,,,,,,,,,47.78A,,N,2,2019,13,05-02-2022 13:18,PME,2019,CENTRE COMMERCIAL U EXPRESS,SAINT-PERE-EN-RETZ,,VISION PLUS,,,, RUE DE PORNIC 44320,  ,4720,,,,0,0,0,0,0,,1,01-08-2021 00:00,https://www.lecollectifdeslunetiers.fr/opticien/france/loire-atlantique/opticien-saint-pere-en-retz/saintpereenretz,RUE+DE+PORNIC+44320+Saint-Père-en-Retz,47.206663,-2.046281
81007631511,555,18233,Saint-Satur,Saint-Satur - Sancerre,11,24,Centre-Val de Loire,18,233,Saint-Satur,1476,47.34650193,2.854186976,810076315,11,8.10E+13,09-03-2015 00:00,2019,27-10-2021 09:16,TRUE,09-03-2015 00:00,5499,OPTIQUE DE LA LOIRE,,,,,,,,,,,,,,47.78A,,N,1,2019,11,27-10-2021 09:16,PME,2019,,SAINT-SATUR,,OPTIQUE DE LA LOIRE,,,OPTIQUE DE LA LOIRE,6 RTE DE CHAVIGNOL 18300,  ,7404,810076315,11,,1,0,0,0,0,,0,01-06-2018 00:00,https://optiquedelaloire.business.site/?utm_source=gmb&utm_medium=referral,6+RTE+DE+CHAVIGNOL+18300+Saint-Satur,47.338342,2.837015
3.99E+11,492,83119,Saint-Tropez,Saint-Tropez,11,93,Provence-Alpes-Côte d'Azur,83,119,Saint-Tropez,4439,43.26231438,6.663430399,399330968,252,3.99E+13,01-05-1998 00:00,2019,27-10-2021 08:25,FALSE,20-12-1994 00:00,5710,SOLARIS,,SOLARIS,,,,,,,,,,,,47.78A,,N,31,2019,500,27-10-2021 08:25,ETI,2019,,SAINT-TROPEZ,,,,,,10 RUE GEN ALLARD 83990, QUAI GABRIEL PERI 83990,9178,,,,0,0,0,0,0,,0,01-01-2021 00:00,https://www.solaris.fr/magasin/l/saint-tropez/10-rue-general-allard/2459051/,10+RUE+GEN+ALLARD+83990+Saint-Tropez,43.271174,6.638312
52182345015,492,83119,Saint-Tropez,Saint-Tropez,11,93,Provence-Alpes-Côte d'Azur,83,119,Saint-Tropez,4439,43.26231438,6.663430399,521823450,15,5.22E+13,01-04-2010 00:00,,24-03-2021 08:39,TRUE,01-04-2010 00:00,5710,LAUREEN OPTIC,,,,,,,,,,,,,,47.78A,,,,,15,24-03-2021 08:39,PME,2019,,SAINT-TROPEZ,,LAUREEN OPTIC,,,,9 BD LOUIS BLANC 83990,  ,9178,,,,0,0,0,0,0,,0,01-01-2021 00:00,,9+BD+LOUIS+BLANC+83990+Saint-Tropez,43.269365,6.639053
58285041869,492,83119,Saint-Tropez,Saint-Tropez,11,93,Provence-Alpes-Côte d'Azur,83,119,Saint-Tropez,4439,43.26231438,6.663430399,582850418,69,5.83E+13,01-01-1900 00:00,2019,27-10-2021 08:47,FALSE,01-01-1958 00:00,5599,OPTIQUE RIVIERRE,,,,,,,,,,,,,,47.78A,,N,2,2019,10,27-10-2021 08:47,PME,2019,,SAINT-TROPEZ,,,,,,18 RUE GEN ALLARD 83990,  ,9178,,,,0,0,0,0,0,,0,01-01-2021 00:00,,18+RUE+GEN+ALLARD+83990+Saint-Tropez,43.271132,6.638211
42883053317,674,62770,Saint-Venant,Saint-Venant,11,32,Hauts-de-France,62,770,Saint-Venant,3112,50.62259318,2.525412657,428830533,17,4.29E+13,15-01-2000 00:00,2019,27-10-2021 08:08,TRUE,15-01-2000 00:00,5499,OPTIC DE LA LYS,,,,,,,,,,,,,,47.78A,,N,1,2019,17,27-10-2021 08:08,PME,2019,,SAINT-VENT,,,,,,38 RUE DE PARIS 62350,  ,3112,428830533,17,,0,0,0,0,0,,0,01-06-2009 00:00,https://opticdelalys-saintvenant.monopticien.com/,38+RUE+DE+PARIS+62350+Saint-Venant,50.622101,2.545379
49468733825,674,62770,Saint-Venant,Saint-Venant,11,32,Hauts-de-France,62,770,Saint-Venant,3112,50.62259318,2.525412657,494687338,25,4.95E+13,08-04-2008 00:00,,14-11-2019 14:00,FALSE,23-02-2007 00:00,5499,COBF,,,,,,,,,,,,,,47.78A,,N,1,2019,17,27-10-2021 08:34,PME,2019,,SAINT-VENT,,CENTRE DE VISION,,,,17 A RUE DU FAUBOURG 62350,  ,3112,494687338,25,,1,1,0,0,0,,0,01-10-2015 00:00,https://www.facebook.com/centredevisionsaintvenant/?ref=page_internal,17+A+RUE+DU+FAUBOURG+62350+Saint-Venant,50.62129,2.54267
4.45E+11,536,40284,Saint-Vincent-de-Tyrosse,Saint-Vincent-de-Tyrosse,11,75,Nouvelle-Aquitaine,40,284,Saint-Vincent-de-Tyrosse,7826,43.65912645,-1.300384865,444607998,135,4.45E+13,01-01-2016 00:00,2019,27-10-2021 08:25,FALSE,09-12-2002 00:00,8210,PREVIFRANCE SERVICES SANTE,,,,,,,,,,,,,,65.12Z,,O,21,2019,10,27-01-2022 10:44,PME,2019,,SAINT-VINCENT-DE-TYROSSE,,,,,PREVIFRANCE SERVICES SANTE,76 AV TIOLE 40230,  ,7826,,,,1,0,1,0,0,,0,01-10-2021 00:00,https://www.previfrance.fr/optic-par-previfrance.html,76+AV+TIOLE+40230+Saint-Vincent-de-Tyrosse,43.660324,-1.306358
53350649929,536,40284,Saint-Vincent-de-Tyrosse,Saint-Vincent-de-Tyrosse,11,75,Nouvelle-Aquitaine,40,284,Saint-Vincent-de-Tyrosse,7826,43.65912645,-1.300384865,533506499,29,5.34E+13,01-11-2020 00:00,,23-02-2021 15:54,TRUE,01-07-2011 00:00,5499,CENTRE DE VISION HERVE MAZEAUD,,,,,,,,,,,,,,47.78A,,N,1,2019,29,27-10-2021 08:41,PME,2019,,SAINT-VINCENT-DE-TYROSSE,,,,,,1 CHE DE MATTECU 40230,  ,7826,,,optic 2000,1,0,1,1,1,,1,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-saint-vincent-de-tyrosse-40230-2720,1+CHE+DE+MATTECU+40230+Saint-Vincent-de-Tyrosse,43.662454,-1.315215
79909041017,536,40284,Saint-Vincent-de-Tyrosse,Saint-Vincent-de-Tyrosse,11,75,Nouvelle-Aquitaine,40,284,Saint-Vincent-de-Tyrosse,7826,43.65912645,-1.300384865,799090410,17,7.99E+13,09-12-2013 00:00,2019,27-10-2021 09:06,TRUE,09-12-2013 00:00,5499,OPTIQUE CASABLANCA,,,,,,,,,,,,,,47.78A,,N,1,2019,17,27-10-2021 09:06,PME,2019,RN 10,SAINT-VINCENT-DE-TYROSSE,,,,,,1500 RTE DE BORDEAUX 40230,  ,7826,,,,1,0,1,0,0,,0,01-10-2021 00:00,https://www.generale-optique.com/opticien/l/st-vincent-de-tyrosse/1500-route-de-bordeaux/1800292?utm_medium=gmb&utm_source=gmb_lien_web,1500+RTE+DE+BORDEAUX+40230+Saint-Vincent-de-Tyrosse,43.667119,-1.284905
80078863013,536,40284,Saint-Vincent-de-Tyrosse,Saint-Vincent-de-Tyrosse,11,75,Nouvelle-Aquitaine,40,284,Saint-Vincent-de-Tyrosse,7826,43.65912645,-1.300384865,800788630,13,8.01E+13,17-02-2014 00:00,2019,27-10-2021 09:07,TRUE,17-02-2014 00:00,5710,D O T,,,,,,,,,,,,,,47.78A,,N,1,2019,13,27-10-2021 09:07,PME,2019,,SAINT-VINCENT-DE-TYROSSE,,OPTIQUE TYROSSE,,,,10 AV TIOLE 40230,  ,7826,,,,1,0,1,0,0,,0,01-09-2019 00:00,https://optiquetyrosse-stvincentdetyrosse.monopticien.com/,10+AV+TIOLE+40230+Saint-Vincent-de-Tyrosse,43.660789,-1.303808
38124237926,620,41232,Salbris,Salbris,11,24,Centre-Val de Loire,41,232,Salbris,5268,47.41345915,2.044990574,381242379,26,3.81E+13,01-09-1995 00:00,2019,27-10-2021 08:09,TRUE,01-03-1991 00:00,5499,OPTIQUE BAILLY,,,,,,,,,,,,,,47.78A,,N,2,2019,26,03-11-2021 08:48,PME,2019,,SALBRIS,,,,,,30 RUE DU GENERAL GIRAUD 41300,  ,5268,,,atol,0,0,0,0,0,,0,01-08-2021 00:00,https://www.opticiens-atol.com/opticiens/salbris-30-rue-du-general-giraud?utm_source=Yext&utm_medium=GMB&y_source=1_MTUwOTYwMDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30+RUE+DU+GENERAL+GIRAUD+41300+Salbris,47.426214,2.050159
44638012321,620,41232,Salbris,Salbris,11,24,Centre-Val de Loire,41,232,Salbris,5268,47.41345915,2.044990574,446380123,21,4.46E+13,01-01-1900 00:00,2019,27-10-2021 08:01,FALSE,01-01-1963 00:00,5499,CENTRE OPTIQUE SURDITE,COS,OPTIQUE HAHUSSEAU,,,,,,,,,,,,47.78A,,,11,2019,70,27-10-2021 08:01,PME,2019,,SALBRIS,,OPTIC 2000,,,,14 RUE DU GENERAL GIRAUD 41300,  ,5268,,,optic 2000,1,0,1,1,0,,0,01-08-2021 00:00,https://opticiens.optic2000.com/opticien-salbris-41300-17,14+RUE+DU+GENERAL+GIRAUD+41300+Salbris,47.426404,2.051022
50848765915,594,64499,Salies-de-Béarn,Salies-de-Béarn,11,75,Nouvelle-Aquitaine,64,499,Salies-de-Béarn,4770,43.46832393,-0.917789448,508487659,15,5.08E+13,01-10-2008 00:00,2019,27-10-2021 08:12,FALSE,01-10-2008 00:00,5499,EURL CAZEMAJOR MARC,,,,,,,,,,,,,,47.78A,,N,2,2019,23,27-10-2021 08:12,PME,2019,,SALIES-DE-BEARN,,OPTIQUE DU BAYAA,,,, PL DU BAYAA 64270,  ,6078,,,optic 2000,1,1,1,1,1,,0,01-05-2022 00:00,https://opticiens.optic2000.com/opticien-salies-de-bearn-64270-2857/actualites,PL+DU+BAYAA+64270+Salies-de-Béarn,43.470631,-0.925175
50848765923,594,64499,Salies-de-Béarn,Salies-de-Béarn,11,75,Nouvelle-Aquitaine,64,499,Salies-de-Béarn,4770,43.46832393,-0.917789448,508487659,23,5.08E+13,27-05-2019 00:00,,25-06-2020 04:13,TRUE,01-10-2008 00:00,5499,EURL CAZEMAJOR MARC,,,,,,,,,,,,,,47.78A,,N,2,2019,23,27-10-2021 08:12,PME,2019,,SALIES-DE-BEARN,,OPTIQUE DU BAYAA,,,,3 BD DE LA CLABOTTE 64270,  ,6078,,,,,,,,,,,,,3+BD+DE+LA+CLABOTTE+64270+Salies-de-Béarn,43.468213,-0.926959
