commune_code,long_centroid,lat_centroid
69169,4.389876711,45.98753779
69214,4.332739611,46.00249712
66060,2.540573691,42.48257646
66009,2.625962798,42.44957054
66203,2.618576694,42.51418542
66116,2.564197146,42.44344386
66113,2.632228721,42.49112282
56234,-3.138183338,47.5224988
51158,3.967839834,48.82727531
51627,4.062725805,48.91831046
51655,4.108390042,48.91694789
51430,4.020476077,48.8401083
51239,3.950216708,48.88279734
51469,4.090905429,48.94448534
51049,4.008380023,48.87353011
51367,4.020297728,48.93974322
51558,3.935040394,48.90402649
51578,4.087967853,48.8666983
41087,0.836246617,47.79886325
41153,0.713828392,47.70592031
41225,0.824729628,47.72521174
41100,0.779984365,47.69893866
41215,0.790150014,47.76635002
41004,0.747612415,47.74997855
41255,0.772112022,47.73430718
41113,0.886322349,47.73664025
41265,0.778732759,47.7889632
41250,0.72594909,47.77866687
67011,7.59987062,48.20801454
67277,7.582640029,48.18279902
67056,7.588921772,48.19275606
2061,3.459898856,50.0160934
2618,3.3976953,50.01414287
2095,3.465021468,49.98902454
1121,5.496749833,46.0332779
1060,5.614427206,46.07560075
1185,5.576327793,45.96897215
1012,5.510765071,46.00124906
1080,5.587954017,46.02858325
1155,5.502942168,45.96505043
8466,5.136304004,49.60374226
8376,5.172731133,49.60001789
8138,5.230706956,49.6540441
8336,5.157727086,49.65849804
8184,5.256465994,49.60147813
8090,5.171497632,49.63850954
8293,5.278957181,49.59985095
8067,5.198009235,49.62333672
8349,5.179801542,49.68191949
8269,5.181438171,49.57570258
8281,5.226179402,49.67627791
8255,5.228597043,49.61600637
72085,0.653466828,47.86144674
72032,0.750096235,48.00249265
72087,0.727566833,47.9720359
72250,0.811082247,47.95708917
72204,0.6856861,47.95561995
72190,0.793725839,47.91727945
72272,0.682405879,47.90055712
72128,0.625989792,47.90041263
72286,0.73311309,47.88193545
17159,-0.525936797,45.53110358
17047,-0.483182849,45.56874467
17039,-0.556028892,45.53077692
17145,-0.451763726,45.588635
17227,-0.587662121,45.558837
17027,-0.508771184,45.55151343
17388,-0.597036914,45.53485696
76528,1.582151516,49.92452701
80587,1.665045855,49.92742151
80126,1.610145874,49.95060896
80586,1.69306003,49.91458984
76500,1.639106878,49.88841938
76441,1.572943139,49.94628133
76460,1.66845897,49.90147482
27258,0.402240062,49.32932292
27361,0.335467532,49.2974179
27393,0.385906089,49.30318573
27646,0.381767354,49.33750017
39337,5.680129709,46.95138039
39319,5.679337309,46.92956867
39446,5.751913698,46.87631458
39479,5.722481063,46.9586791
39325,5.818321031,46.89996222
39116,5.824851976,46.85867814
39425,5.808632094,46.88040047
39019,5.784432262,46.95295864
39003,5.696754429,46.90636969
39572,5.743879208,46.93347562
39223,5.650166372,46.94017308
39002,5.67938723,46.91375713
39539,5.705725173,46.93815941
39565,5.747421084,46.96947955
39355,5.776700818,46.93694247
71586,4.337774585,46.47262775
71025,4.395017802,46.41006103
71086,4.251745871,46.41228662
71276,4.304406353,46.39606934
71564,4.356852989,46.44093569
71021,4.281686492,46.49345998
71339,4.360124746,46.37968066
71562,4.313245618,46.41629797
71203,4.299516985,46.47579387
71433,4.221320158,46.37296861
71361,4.217937124,46.35148257
32082,0.61184016,43.9890229
32391,0.573925962,44.0033039
32239,0.536734503,43.94079039
32364,0.660306675,43.98302543
32176,0.565209756,43.96896756
32188,0.570074436,43.86883403
32078,0.691210644,43.88432503
32047,0.549685803,44.01098827
32158,0.734274502,43.92401718
32085,0.72268503,43.98143945
32395,0.683555813,44.00202489
8363,4.6920514,49.9342709
38050,5.522533938,45.66969611
38465,5.498250428,45.70264013
60058,2.330293961,49.60619219
60486,2.320624042,49.66487536
60627,2.363075976,49.63502881
60221,2.269441648,49.65520199
66048,3.147612591,42.44418756
41042,1.360959901,47.21986132
41239,1.383209093,47.25419555
41063,1.436730741,47.24881307
41126,1.303736717,47.27545393
61421,-0.733588772,48.55108995
61401,-0.698597257,48.58521182
61021,-0.61732766,48.53670028
61452,-0.745264672,48.57582564
61370,-0.641389034,48.55019634
61326,-0.549298577,48.57586982
61487,-0.675104688,48.53970967
42300,4.287772339,46.09900077
42033,4.303642433,46.12072389
69164,4.402113746,46.12387152
64423,-0.965616526,43.43552699
64168,-0.999418117,43.48683743
64170,-0.973359671,43.4555859
64082,-1.009277336,43.46596708
64151,-0.907941331,43.41776035
61081,0.20806408,48.65849164
61015,0.238566778,48.60613561
61183,0.293207248,48.62493772
61492,0.273360625,48.59956044
61266,0.294615865,48.57992888
61301,0.194627002,48.56348412
42335,4.381778507,45.65408289
57169,7.238287971,48.7434114
57427,7.259610198,48.73504522
19259,2.017212232,45.047177
19089,2.003061725,45.21500836
19140,1.889304579,45.07193462
19091,1.992988005,45.0915819
19045,1.948139476,45.04915192
19212,1.832904423,45.082961
19215,2.064413914,45.00260068
19192,1.899000396,45.12691824
19222,1.995008047,45.17144228
19189,2.052893931,45.05510309
19221,1.96891251,45.12727182
3272,3.589904761,46.27993852
3017,3.697140916,46.28420168
3004,3.745446058,46.25038708
3291,3.596657327,46.31942719
3138,3.63861213,46.26465687
3299,3.637672898,46.31739552
3257,3.649142146,46.22556325
3068,3.725306473,46.19782458
3105,3.704997669,46.22654984
32458,-0.021651914,43.73848793
32222,-0.116212535,43.7626844
32434,0.006780698,43.73842921
32380,-0.096544161,43.72465981
32390,-0.063886231,43.71118429
32211,-0.062449353,43.86184633
32113,0.029337215,43.77366349
32094,-0.070418229,43.78447957
32369,-0.004918986,43.79419209
32005,-0.061900919,43.74107326
32191,-0.102423774,43.74204684
32305,-0.075646498,43.82770036
32408,-0.04313681,43.8112108
32049,0.025660538,43.71812178
32214,0.031655248,43.74440805
32202,-0.115737517,43.80283476
32437,-0.016204322,43.71364152
53139,-0.352737912,48.33233133
53272,-0.264708895,48.40276636
53085,-0.266030281,48.38245549
53112,-0.354365298,48.37351254
53198,-0.185039652,48.31448656
53083,-0.254359265,48.30446628
53013,-0.210807883,48.35420152
8166,4.706770551,50.02249383
8185,4.660368877,49.97267382
8222,4.734854045,49.9929254
8304,4.710693236,50.04763898
76261,1.536689367,49.57721935
76432,1.521689446,49.6695479
76185,1.560223781,49.65835182
56055,-3.198361079,47.65699954
82047,0.902766479,43.87142854
82006,0.970311481,43.85492561
82059,0.968054381,43.83333624
82068,0.939682574,43.86555573
82070,0.918864578,43.89488002
82091,0.914875485,43.88248506
82103,0.916978539,43.84170293
82180,1.025270655,43.92402051
82193,1.05713693,43.89339488
82055,0.94747122,43.91100485
85196,-1.196380989,46.84061891
47204,0.305132648,44.57640219
47144,0.414225495,44.58551117
47035,0.419612122,44.61903252
88076,6.730041439,48.24242243
88086,6.729690925,48.19279595
88145,6.751257895,48.23984287
88050,6.768723963,48.22203754
88262,6.759010685,48.18587319
88315,6.796772501,48.27352601
88502,6.740727158,48.22054186
5097,5.705963312,44.314957
5159,5.775196895,44.32022544
5076,5.71238693,44.38375349
5094,5.754344086,44.30974004
5033,5.660147699,44.36462133
5070,5.816121417,44.33398664
5089,5.746410477,44.3869818
5053,5.782266612,44.3658457
5172,5.718597118,44.35491103
5073,5.848637708,44.35120808
40330,-0.822043714,43.96578265
59541,3.474897908,50.19372388
85021,-1.273873199,47.03643167
85076,-1.252785331,47.06034728
32231,0.323257032,43.77847124
32294,0.287646459,43.80041939
32088,0.21958218,43.73104084
32352,0.360584377,43.80142108
32033,0.317133313,43.66855388
32166,0.302395772,43.81463857
32346,0.295010962,43.70926347
32332,0.269249113,43.72731765
32402,0.372634844,43.780699
32043,0.247764428,43.68803477
73223,6.61598109,45.22406454
73026,6.746630124,45.17760974
73157,6.648403246,45.17418831
73119,6.612534283,45.18368107
73322,6.691560193,45.21930791
81028,2.562173357,43.69859361
81023,2.815374803,43.74312124
12163,2.763046012,43.76107488
81103,2.606788184,43.70875013
81193,2.77103311,43.65522688
81314,2.586733672,43.74641959
81188,2.775901938,43.71938521
81282,2.615608895,43.7656491
81192,2.860485869,43.69353107
81085,2.641978322,43.75778742
21226,4.566295488,47.54697065
21122,4.523020336,47.57617003
21307,4.496153364,47.55157447
21288,4.647628199,47.52904807
21308,4.405908197,47.55841815
21299,4.585264033,47.51823737
21197,4.609731935,47.54889786
21404,4.460509268,47.55949206
21008,4.488268068,47.53554244
56199,-3.69420729,48.11989372
56201,-3.564875276,48.09679436
72060,0.229941575,47.62809894
72098,0.195171663,47.69219983
7349,4.780388854,44.80173619
70196,6.179410758,47.84489558
70194,6.22080234,47.91129053
70411,6.22812254,47.86293165
70052,6.183354336,47.82485624
70315,6.290286919,47.90367041
70083,6.248383899,47.91188892
70023,6.209442329,47.88186699
70412,6.217750636,47.84754951
70008,6.24435022,47.84812053
3207,3.810445663,46.5043991
3102,3.676638969,46.53121802
3100,3.736442861,46.52267371
55443,5.696076036,49.22418458
55280,5.711301802,49.20864514
55057,5.677362312,49.1885987
55094,5.706110077,49.1751237
76083,0.592263037,49.7552529
76128,0.683644639,49.76275505
76664,0.691818623,49.78307909
76176,0.620834973,49.79307436
76488,0.587965135,49.78535764
72256,-0.120443458,48.13791109
72229,-0.184628431,48.11718269
72145,-0.155435726,48.18919055
72315,-0.102958973,48.18181999
39495,5.879723125,46.97157069
39133,5.879658153,46.88399458
39497,5.928908622,46.96798525
39155,5.916475244,46.9459995
39004,5.946175271,46.91337529
39202,5.97020451,46.93199369
39248,5.955048741,46.9585618
39315,5.836272043,46.95318816
39103,5.857991313,46.98916514
39072,5.86821343,46.9254788
39267,5.849286189,46.89898601
39084,5.93899376,46.93397677
3298,3.400239852,46.31693369
3187,3.450916447,46.33764102
3215,3.452339075,46.2974623
53131,-0.792627351,48.45134314
53042,-0.771239817,48.39021063
53199,-0.835531952,48.44875518
53270,-0.87730018,48.44617628
53071,-0.847110833,48.38714966
53115,-0.860812845,48.42268805
40206,-1.098864153,43.52718704
40120,-1.137197926,43.51587941
1348,4.816269984,46.18439
1420,4.795330676,46.17053506
65049,0.087629345,43.4991184
65472,-0.00374839,43.50243436
65429,0.000909711,43.48126684
65215,-0.028402528,43.51837884
65240,0.033507173,43.52570188
65462,-0.045785696,43.44057086
65248,-0.014134011,43.45616833
65432,-0.025204079,43.53243445
65137,0.009962757,43.51644701
65264,-0.028424923,43.49818369
65174,0.029259541,43.4992304
64118,-0.054741634,43.51850832
39035,5.350436625,46.45575667
39378,5.354869228,46.42345032
71243,5.339243849,46.4734588
39346,5.390887599,46.45509029
39551,5.422208242,46.45786015
71079,5.369326184,46.48330666
14136,-1.054253538,49.34620192
14586,-1.043154181,49.33083682
14480,-1.089160287,49.3341839
14439,-1.034392092,49.31250845
10055,4.362893433,48.14159128
10418,4.294445503,48.07977051
10295,4.355209138,48.07337407
10213,4.421764736,48.1681678
10232,4.404625352,48.09604328
10427,4.444614069,48.10882929
49257,-0.216174553,47.65211554
76694,0.910393122,49.78358375
76330,0.892215012,49.82226528
76327,0.910251154,49.80671049
76294,0.864390318,49.83754721
76641,0.885160559,49.84882976
76190,0.877586079,49.80418082
76731,0.898342694,49.79393453
1138,5.783910954,45.85620238
1039,5.752389699,45.85645407
1415,5.720600624,45.86334226
73327,5.80824284,45.83058482
32077,0.296177219,43.61630986
32285,0.332717061,43.57777135
9185,1.678701697,43.23099851
11236,1.723774979,43.25139312
56224,-2.313849617,47.79164225
56133,-2.355848411,47.82388618
50328,-1.455876898,49.19055543
50629,-1.490376267,49.24655047
50265,-1.455907526,49.25045172
40018,-0.82415068,43.79999794
40116,-0.778228384,43.77852506
68230,7.564507081,47.94168024
68016,7.532605065,47.9271828
22311,-2.235075398,48.55185985
40155,-1.218447935,43.92918969
9152,1.555700648,42.80423766
9058,1.619564107,42.86299065
9006,1.581287474,42.81636178
9306,1.595719773,42.84685937
9077,1.576060461,42.79190177
9240,1.590174993,42.84286845
22369,-2.268587772,48.35057649
22347,-3.201652161,48.79080864
80206,2.736297202,50.02968128
80560,2.781505255,50.00751327
80505,2.74530249,50.000529
80523,2.668296404,49.9751133
80490,2.798900214,50.03027514
80073,2.687542104,49.99661848
80366,2.715125101,49.99648493
80059,2.767114295,50.02968009
89068,3.790680659,47.8077993
89095,3.85820387,47.76810944
89104,3.833032208,47.7843857
89112,3.87076105,47.84085421
89168,3.859930669,47.81658775
89175,3.814549512,47.8430186
89445,3.88171366,47.8732738
89348,3.275919663,48.03430837
89440,3.223478061,48.01882009
89468,3.342213536,48.02813263
6010,6.961942318,43.69912944
7181,4.748355435,44.75191782
80647,2.825994165,49.79901526
80409,2.788253581,49.79221448
80186,2.800893686,49.81728649
80646,2.807893585,49.79229328
50184,-1.868599109,49.53035039
54575,5.832577781,49.46945741
59101,4.187849453,50.26446169
